Nome;Nome fantasia;C.N.P.J.;Endereço;Tipo logradouro;Cidade;Estado;C.E.P.;Telefone;Número;Bairro;Celular;Data de credenciamento;E-mail;Grupo;Classificação;Especialidades;Espec. + Áreas de atuação;Natureza de Atendimento;Regime de Atendimento
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO HIGIENOPOLIS;29.435.005/0099-32;CONSELHEIRO BROTERO;RUA;SAO PAULO;SP;01232-010;(11)3821-5300;1486;SANTA CECILIA;;01/11/2024;jmanicoba@dasa.com.br;Hospital geral;HOSPITAL;UROLOGIA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM  - ULTRASSONOGRAFIA EM GINECOLOGIA E OBSTETRICIA;Ambulatorial e Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO HIGIENOPOLIS;29.435.005/0099-32;CONSELHEIRO BROTERO;RUA;SAO PAULO;SP;01232-010;(11)3821-5300;1486;SANTA CECILIA;;01/11/2024;jmanicoba@dasa.com.br;Hospital geral;HOSPITAL;UROLOGIA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM  - ULTRASSONOGRAFIA GERAL;Ambulatorial e Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO HIGIENOPOLIS;29.435.005/0099-32;CONSELHEIRO BROTERO;RUA;SAO PAULO;SP;01232-010;(11)3821-5300;1486;SANTA CECILIA;;01/11/2024;jmanicoba@dasa.com.br;Hospital geral;HOSPITAL;UROLOGIA;UROLOGIA;Ambulatorial e Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;ALERGIA E IMUNOLOGIA;ALERGIA E IMUNOLOGIA;Ambulatorial e Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;ANESTESIOLOGIA;ANESTESIOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;ANGIOLOGIA;ANGIOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CARDIOLOGIA;CARDIOLOGIA - ECOCARDIOGRAFIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CIRURGIA CARDIOVASCULAR;CIRURGIA CARDIOVASCULAR;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CIRURGIA DE CABEÇA E PESCOÇO;CIRURGIA DE CABEÇA E PESCOÇO - Cirurgia Crânio-Maxilo-Facial;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CIRURGIA DO APARELHO DIGESTIVO;CIRURGIA DO APARELHO DIGESTIVO;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CIRURGIA E TRAUMATOLOGIA BUCO MAXILO FACIAIS;CIRURGIA E TRAUMATOLOGIA BUCO MAXILO FACIAIS;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CIRURGIA GERAL;CIRURGIA GERAL - CIRURGIA VIDEOLAPAROSCOPICA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CIRURGIA PLASTICA;CIRURGIA GERAL - Cirurgia do Trauma;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CIRURGIA TORACICA;CIRURGIA PLASTICA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CIRURGIA VASCULAR;CIRURGIA TORACICA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;CLINICA MEDICA;CIRURGIA VASCULAR;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;COLOPROCTOLOGIA;CLINICA MEDICA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;ENDOCRINOLOGIA E METABOLOGIA;COLOPROCTOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;ENDOSCOPIA ;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;FISIOTERAPIA;ENDOSCOPIA  - ENDOSCOPIA DIGESTIVA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;FONOAUDIOLOGIA;FISIOTERAPIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;GASTROENTEROLOGIA;FONOAUDIOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;GERIATRIA;GASTROENTEROLOGIA - HEPATOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;GINECOLOGIA E OBSTETRICIA;GERIATRIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;HEMATOLOGIA E HEMOTERAPIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;INFECTOLOGIA;HEMATOLOGIA E HEMOTERAPIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;MASTOLOGIA;INFECTOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;MEDICINA NUCLEAR;MASTOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;NEFROLOGIA;MEDICINA NUCLEAR;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;NEUROCIRURGIA;NEFROLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;NEUROLOGIA;NEUROCIRURGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;NUTRICAO;NEUROLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;NUTROLOGIA;NUTRICAO;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;OFTALMOLOGIA;NUTROLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;ONCOLOGIA CLINICA;OFTALMOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;ORTOPEDIA E TRAUMATOLOGIA;ONCOLOGIA CLINICA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;OTORRINOLARINGOLOGIA;ORTOPEDIA E TRAUMATOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;PATOLOGIA;OTORRINOLARINGOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;PATOLOGIA - CITOPATOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;PNEUMOLOGIA;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;PSICOLOGIA;PNEUMOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;RADIOLOGIA E DIAGNOSTICO POR IMAGEM ;PSICOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;REUMATOLOGIA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM  - ECOGRAFIA VASCULAR COM DOPPLER;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;UROLOGIA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM  - MAMOGRAFIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;UROLOGIA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM  - RADIOLOGIA INTERVENSIONISTA E ANGIORRADIOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;UROLOGIA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM  - RESSONANCIA MAGNETICA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;UROLOGIA;RADIOLOGIA E DIAGNOSTICO POR IMAGEM  - ULTRASSONOGRAFIA GERAL;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;UROLOGIA;REUMATOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL SAMARITANO;29.435.005/0061-60;BAMBINA;RUA;RIO DE JANEIRO;RJ;22251-050;(21)3444-1000;98;BOTAFOGO;;15/05/2025;marcell.santos@hsamaritano.com.br;Hospital geral;HOSPITAL;UROLOGIA;UROLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;ANESTESIOLOGIA;ANESTESIOLOGIA;Ambulatorial e Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;CIRURGIA DE CABEÇA E PESCOÇO;CIRURGIA DE CABEÇA E PESCOÇO;Internação;Urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;CIRURGIA DO APARELHO DIGESTIVO;CIRURGIA DO APARELHO DIGESTIVO;Ambulatorial e Internação;Eletivo
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;CIRURGIA E TRAUMATOLOGIA BUCO MAXILO FACIAIS;CIRURGIA E TRAUMATOLOGIA BUCO MAXILO FACIAIS;Ambulatorial e Internação;Eletivo
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;CIRURGIA GERAL;CIRURGIA GERAL - CIRURGIA VIDEOLAPAROSCOPICA;Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;CIRURGIA PLASTICA;CIRURGIA PLASTICA;Ambulatorial e Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;CIRURGIA TORACICA;CIRURGIA TORACICA;Ambulatorial;Eletivo
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;CIRURGIA VASCULAR;CIRURGIA VASCULAR - ANGIORRADIOLOGIA E CIRURGIA ENDOVASCULAR;Internação;Eletivo
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial e Internação;Eletivo
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;COLOPROCTOLOGIA;COLOPROCTOLOGIA;Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;FISIOTERAPIA;FISIOTERAPIA;Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;HEMATOLOGIA E HEMOTERAPIA;HEMATOLOGIA E HEMOTERAPIA;Ambulatorial e Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;INFECTOLOGIA;INFECTOLOGIA;Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;NEUROCIRURGIA;NEUROCIRURGIA;Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;NEUROLOGIA;NEUROLOGIA;Internação;Eletivo e urgente
ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.;HOSPITAL E MATERNIDADE SANTA LUCIA;29.435.005/0052-79;VOLUNTARIOS DA PATRIA;RUA;RIO DE JANEIRO;RJ;22270-005;(21)2126-4000;435;BOTAFOGO;;21/07/2025;shirley.silva@hmsantalucia.com.br;Hospital geral;HOSPITAL E MATERNIDADE;NUTRICAO;NUTRICAO;Internação;Eletivo e urgente
